"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1020","Копирование элемента документа ""апрПутевой лист"" (апрПутевойЛист)","","Thu Feb 20 13:46:23 MSK 2025","passed","Thu Feb 20 13:46:24 MSK 2025","","","",""
"","1375","Открытие формы регистра сведений ""Настройка передачи товаров между организациями"" (НастройкаПередачиТоваровМеждуОрганизациями)","","Thu Feb 20 14:08:49 MSK 2025","passed","Thu Feb 20 14:08:51 MSK 2025","","","",""
"","987","Копирование элемента документа ""Кассовая смена"" (КассоваяСмена)","","Thu Feb 20 13:44:32 MSK 2025","passed","Thu Feb 20 13:44:33 MSK 2025","","","",""
"","1329","Открытие формы регистра сведений ""Каталог акционных товаров"" (ЯРВЕТ_КаталогАкционныхТоваров)","","Thu Feb 20 14:10:59 MSK 2025","passed","Thu Feb 20 14:11:00 MSK 2025","","","",""
"","1432","Открытие формы отчета ""Сводная ведомость расчетов"" (РасчетыСПартнерами)","","Thu Feb 20 14:04:46 MSK 2025","passed","Thu Feb 20 14:04:47 MSK 2025","","","",""
"","625","Открытие формы отчета ""ABC Классификация поставщиков"" (ABCКлассификацияПоставщиков)","","Thu Feb 20 13:48:07 MSK 2025","passed","Thu Feb 20 13:48:08 MSK 2025","","","",""
"","1457","Открытие формы отчета ""Карточка расчетов с поставщиками"" (КарточкаРасчетовСПоставщиками)","","Thu Feb 20 14:03:20 MSK 2025","passed","Thu Feb 20 14:03:21 MSK 2025","","","",""
"","1360","Открытие формы отчета ""Дебиторская задолженность - доля просрочки"" (ДебиторскаяЗадолженностьДоляПросрочки)","","Thu Feb 20 13:59:25 MSK 2025","passed","Thu Feb 20 13:59:26 MSK 2025","","","",""
"Как Разработчик
Я Хочу чтобы проверялось открытие формы всех элементов этой подсистемы
Чтобы я мог гарантировать работоспособность заполнения форм на основании","22160","Ввод на основании документа ""Реализация товаров и услуг""","","Thu Feb 20 14:13:53 MSK 2025","passed","Thu Feb 20 14:14:15 MSK 2025","","","",""
"Как Разработчик
Я Хочу чтобы проверялось открытие формы всех элементов этой подсистемы
Чтобы я мог гарантировать работоспособность заполнения форм на основании","2114","Ввод на основании документа ""Заявка на довоз, обмен товара""","","Thu Feb 20 14:12:48 MSK 2025","passed","Thu Feb 20 14:12:50 MSK 2025","","","",""
"","1312","Открытие формы регистра сведений ""Номенклатура, продаваемая совместно"" (НоменклатураПродаваемаяСовместно)","","Thu Feb 20 14:09:58 MSK 2025","passed","Thu Feb 20 14:09:59 MSK 2025","","","",""
"","45832","Открытие формы отчета ""Просроченная задолженность (общий)"" (ПросроченнаяЗадолженностьОбщий)","","Thu Feb 20 14:01:53 MSK 2025","passed","Thu Feb 20 14:02:39 MSK 2025","","","",""
"","1234","Открытие формы отчета ""Клиенты, которым отгрузка запрещена"" (ПартнерыКоторымОтгрузкаЗапрещена)","","Thu Feb 20 14:04:05 MSK 2025","passed","Thu Feb 20 14:04:06 MSK 2025","","","",""
"","1417","Открытие формы регистра сведений ""Доступные остатки планируемых поступлений"" (ДоступныеОстаткиПланируемыхПоступлений)","","Thu Feb 20 14:08:14 MSK 2025","passed","Thu Feb 20 14:08:16 MSK 2025","","","",""
"","1737","Открытие формы отчета ""Товарный отчет (ТОРГ-29)"" (ТоварныйОтчетТОРГ29)","","Thu Feb 20 14:05:45 MSK 2025","passed","Thu Feb 20 14:05:47 MSK 2025","","","",""
"","1266","Открытие формы отчета ""Претензии клиентов"" (АнализПретензийКлиентов)","","Thu Feb 20 13:51:06 MSK 2025","passed","Thu Feb 20 13:51:07 MSK 2025","","","",""
"","1265","Открытие формы отчета ""Исполнение плана продаж"" (ИсполнениеПланаПродаж)","","Thu Feb 20 14:03:02 MSK 2025","passed","Thu Feb 20 14:03:03 MSK 2025","","","",""
"","8141","Открытие формы отчета ""Неликвидные товары"" (НеликвидныеТовары)","","Thu Feb 20 13:59:06 MSK 2025","passed","Thu Feb 20 13:59:14 MSK 2025","","","",""
"","1506","Открытие формы отчета ""Остатки товаров, принятых на комиссию"" (ОстаткиТоваровПринятыхНаКомиссию)","","Thu Feb 20 14:03:54 MSK 2025","passed","Thu Feb 20 14:03:56 MSK 2025","","","",""
"","1864","Копирование элемента документа ""Прочее оприходование товаров"" (ПрочееОприходованиеТоваров)","","Thu Feb 20 13:46:21 MSK 2025","passed","Thu Feb 20 13:46:22 MSK 2025","","","",""
"Как Пользователь
Я хочу иметь возможность выполнять различные файловые операции в тексте фич
Чтобы я мог проще протестировать и автоматизировать больше действий на 1C совместимо с 1bdd","203","Создание каталогов с использованием переменных","","Thu Feb 20 14:15:07 MSK 2025","passed","Thu Feb 20 14:15:08 MSK 2025","","","",""
"","1797","ВводНаОсновании элемента справочника ""Шаблоны распределения затрат"" (ЯРВЕТ_ШаблоныРаспределенияЗатрат)","","Thu Feb 20 13:41:41 MSK 2025","passed","Thu Feb 20 13:41:43 MSK 2025","","","",""
"","1683","Копирование элемента документа ""Реестр развозки"" (РеестрРазвозки)","","Thu Feb 20 13:46:49 MSK 2025","passed","Thu Feb 20 13:46:51 MSK 2025","","","",""
"","1422","Открытие формы отчета ""Ведомость по товарам организаций"" (ВедомостьПоТоварамОрганизаций)","","Thu Feb 20 13:58:52 MSK 2025","passed","Thu Feb 20 13:58:53 MSK 2025","","","",""
"Как разработчик
Хочу иметь возможность выполнить шаг по условию
Чтобы выполнять сложные бизнес-процессы","234","Выполнение вложенных условий. Выполняется иначе и ИначеЕсли Ложь внутри другого если","","Thu Feb 20 14:15:01 MSK 2025","passed","Thu Feb 20 14:15:02 MSK 2025","","","",""
"","1219","Копирование элемента документа ""Заявка на выдачу оборудования"" (ЗаявкаНаВыдачуОборудования)","","Thu Feb 20 13:43:55 MSK 2025","passed","Thu Feb 20 13:43:56 MSK 2025","","","",""
"","1437","Копирование элемента документа ""Авансовый отчет"" (АвансовыйОтчет)","","Thu Feb 20 13:41:45 MSK 2025","passed","Thu Feb 20 13:41:46 MSK 2025","","","",""
"","1771","Открытие формы отчета ""Журнал учета ТМЦ, сданных на хранение (МХ-2)"" (ЖурналУчетаТМЦСданныхНаХранение)","","Thu Feb 20 14:02:45 MSK 2025","passed","Thu Feb 20 14:02:46 MSK 2025","","","",""
"","1391","Копирование элемента документа ""Расчет себестоимости товаров"" (РасчетСебестоимостиТоваров)","","Thu Feb 20 13:42:30 MSK 2025","passed","Thu Feb 20 13:42:32 MSK 2025","","","",""
"Как разработчик
Хочу иметь возможность использовать цикл по условию
Чтобы выполнять сложные бизнес-процессы","156","Выполнение условия вложенного в цикл","","Thu Feb 20 14:15:16 MSK 2025","passed","Thu Feb 20 14:15:16 MSK 2025","","","",""
"Как разработчик
Хочу иметь возможность выполнить шаг по условию
Чтобы выполнять сложные бизнес-процессы","78","Выполнение вложенных условий. Выполняется иначе внутри другого если. В сценарии нет исполняемого шага после иначе.","","Thu Feb 20 14:15:00 MSK 2025","passed","Thu Feb 20 14:15:00 MSK 2025","","","",""
"","438","Открытие формы регистра сведений ""Зависимости прав доступа"" (ЗависимостиПравДоступа)","","Thu Feb 20 14:08:16 MSK 2025","passed","Thu Feb 20 14:08:17 MSK 2025","","","",""
"","1343","Открытие формы отчета ""Карта продаж"" (КартаПродаж)","","Thu Feb 20 14:03:10 MSK 2025","passed","Thu Feb 20 14:03:11 MSK 2025","","","",""
"","4922","Открытие формы отчета ""Ведомость по партиям товаров"" (ВедомостьПоПартиямТоваров)","","Thu Feb 20 13:58:32 MSK 2025","passed","Thu Feb 20 13:58:36 MSK 2025","","","",""
"","1001","Открытие формы регистра сведений ""Напоминания пользователя"" (НапоминанияПользователя)","","Thu Feb 20 14:08:45 MSK 2025","passed","Thu Feb 20 14:08:46 MSK 2025","","","",""
"","1343","Открытие формы регистра сведений ""Сборка контроль документов история"" (СборкаКонтрольДокументовИстория)","","Thu Feb 20 14:11:18 MSK 2025","passed","Thu Feb 20 14:11:20 MSK 2025","","","",""
"","703","Открытие формы отчета ""Выручка по заказам с транспортными расходами"" (ВыручкаПоЗаказамСТранспортнымиРасходами)","","Thu Feb 20 13:57:40 MSK 2025","passed","Thu Feb 20 13:57:41 MSK 2025","","","",""
"","2444","Копирование элемента документа ""Перемещение товаров"" (ПеремещениеТоваров)","","Thu Feb 20 13:45:35 MSK 2025","passed","Thu Feb 20 13:45:37 MSK 2025","","","",""
"Как разработчик
Хочу иметь возможность использовать цикл по условию
Чтобы выполнять сложные бизнес-процессы","219","Выполнение цикла по условию","","Thu Feb 20 14:15:32 MSK 2025","passed","Thu Feb 20 14:15:32 MSK 2025","","","",""
"","4031","Копирование элемента документа ""Входящая транспортная операция ВЕТИС"" (ВходящаяТранспортнаяОперацияВЕТИС)","","Thu Feb 20 13:43:10 MSK 2025","passed","Thu Feb 20 13:43:14 MSK 2025","","","",""
"","1203","Открытие формы отчета ""Лимиты расхода денежных средств"" (ЛимитыРасходаДенежныхСредств)","","Thu Feb 20 14:03:38 MSK 2025","passed","Thu Feb 20 14:03:39 MSK 2025","","","",""
"","2286","Копирование элемента документа ""Корректировка поступления"" (КорректировкаПоступления)","","Thu Feb 20 13:44:38 MSK 2025","passed","Thu Feb 20 13:44:40 MSK 2025","","","",""
"Как Разработчик
Я Хочу чтобы проверялось открытие формы всех элементов этой подсистемы
Чтобы я мог гарантировать работоспособность заполнения форм на основании","828","Ввод на основании документа ""Списание недостач товаров""","","Thu Feb 20 14:14:39 MSK 2025","passed","Thu Feb 20 14:14:40 MSK 2025","","","",""
"Как Разработчик
Я Хочу чтобы проверялось открытие формы всех элементов этой подсистемы
Чтобы я мог гарантировать работоспособность заполнения форм на основании","406","Ввод на основании документа ""Претензия об оплате задолженности""","","Thu Feb 20 14:13:36 MSK 2025","passed","Thu Feb 20 14:13:36 MSK 2025","","","",""
"Как разработчик
Хочу иметь возможность выполнить шаг по условию
Чтобы выполнять сложные бизнес-процессы","681","Выполняется группа в если в группе в цикле и нет шага после цикла","","Thu Feb 20 14:14:52 MSK 2025","passed","Thu Feb 20 14:14:52 MSK 2025","","","",""
"Как Разработчик
Я Хочу чтобы проверялось открытие формы всех элементов этой подсистемы
Чтобы я мог гарантировать работоспособность заполнения форм на основании","750","Ввод на основании документа ""Заявление о ввозе товаров из ЕАЭС""","","Thu Feb 20 14:12:52 MSK 2025","passed","Thu Feb 20 14:12:52 MSK 2025","","","",""
"","1390","Открытие формы отчета ""Ведомость расчетов с поставщиками"" (РасчетыСПоставщиками)","","Thu Feb 20 14:04:48 MSK 2025","passed","Thu Feb 20 14:04:49 MSK 2025","","","",""
"Как разработчик
Хочу иметь возможность использовать цикл по условию
Чтобы выполнять сложные бизнес-процессы","190","Выполнение условия вложенного в цикл, когда внутри условия меняется СлужебнаяПеременная1","","Thu Feb 20 14:15:15 MSK 2025","passed","Thu Feb 20 14:15:15 MSK 2025","","","",""
"","1828","Открытие формы отчета ""Журнал учета продаж алкоголя"" (ЖурналУчетаРозничнойПродажиАлкогольнойПродукции)","","Thu Feb 20 14:02:40 MSK 2025","passed","Thu Feb 20 14:02:41 MSK 2025","","","",""
